retailer,invoice_date,region,state,city,product,price_per_unit,units_sold,revenue,profit,sales_method,profit_margin
West Gear,2021-12-17,Midwest,Missouri,St. Louis,Women's Apparel,50,450,22500,11250,In-store,50.0
Kohl's,2021-10-14,Midwest,Kansas,Wichita,Men's Street Footwear,30,500,15000,5250,Online,35.0
West Gear,2021-08-17,South,Louisiana,New Orleans,Men's Apparel,65,475,30875,13894,Online,45.0
West Gear,2021-02-11,West,Utah,Salt Lake City,Women's Apparel,25,450,11250,5625,In-store,50.0
Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45,500,22500,7875,Online,35.0
West Gear,2021-11-17,South,Louisiana,New Orleans,Men's Apparel,70,475,33250,14963,Online,45.0
West Gear,2021-08-11,West,Utah,Salt Lake City,Women's Street Footwear,30,450,13500,4725,In-store,35.0
Foot Locker,2021-01-05,South,Louisiana,New Orleans,Women's Street Footwear,30,475,14250,4275,Online,30.0
Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60,500,30000,10500,Online,35.0
West Gear,2021-09-12,West,Utah,Salt Lake City,Men's Athletic Footwear,25,450,11250,3938,In-store,35.0
Foot Locker,2021-01-05,South,Louisiana,New Orleans,Women's Athletic Footwear,35,475,16625,6650,Online,40.0
West Gear,2021-11-11,West,Utah,Salt Lake City,Women's Apparel,45,450,20250,10125,In-store,50.0
West Gear,2021-01-05,South,Louisiana,New Orleans,Women's Apparel,35,475,16625,7481,Online,45.0
Sports Direct,2021-06-09,Midwest,North Dakota,Fargo,Men's Street Footwear,40,500,20000,7000,In-store,35.0
West Gear,2021-12-10,West,Utah,Salt Lake City,Women's Street Footwear,30,450,13500,4725,In-store,35.0
West Gear,2021-04-05,West,Idaho,Boise,Women's Street Footwear,25,475,11875,4156,Online,35.0
Sports Direct,2021-02-17,West,Hawaii,Honolulu,Men's Athletic Footwear,50,425,21250,5313,Outlet,25.0
Foot Locker,2021-12-08,Midwest,North Dakota,Fargo,Men's Street Footwear,60,500,30000,10500,In-store,35.0
Foot Locker,2021-08-08,West,Idaho,Boise,Women's Athletic Footwear,50,475,23750,11875,Online,50.0
West Gear,2021-02-24,West,Utah,Salt Lake City,Men's Street Footwear,30,450,13500,4725,In-store,35.0
Foot Locker,2021-02-06,Midwest,North Dakota,Fargo,Men's Street Footwear,30,500,15000,4500,In-store,30.0
Sports Direct,2021-08-08,West,Idaho,Boise,Men's Apparel,55,475,26125,9144,Online,35.0
Sports Direct,2021-02-17,West,Hawaii,Honolulu,Women's Street Footwear,50,425,21250,6375,Outlet,30.0
Foot Locker,2021-12-04,West,Idaho,Boise,Men's Apparel,55,475,26125,9144,Online,35.0
Sports Direct,2021-03-16,Southeast,Florida,Orlando,Women's Street Footwear,65,425,27625,8288,Outlet,30.0
West Gear,2021-02-03,Midwest,Iowa,Des Moines,Men's Street Footwear,30,500,15000,4500,In-store,30.0
Foot Locker,2021-02-23,West,Idaho,Boise,Men's Street Footwear,30,475,14250,4988,Online,35.0
Foot Locker,2021-06-23,West,Arizona,Phoenix,Men's Athletic Footwear,55,475,26125,10450,Online,40.0
West Gear,2021-01-10,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,500,17500,7000,In-store,40.0
Foot Locker,2021-06-23,West,Arizona,Phoenix,Women's Street Footwear,55,475,26125,9144,Online,35.0
Foot Locker,2021-07-22,West,Arizona,Phoenix,Women's Street Footwear,55,475,26125,9144,Online,35.0
West Gear,2021-04-10,Midwest,Indiana,Indianapolis,Men's Street Footwear,25,500,12500,5000,In-store,40.0
Kohl's,2021-01-26,West,Arizona,Phoenix,Men's Street Footwear,35,475,16625,5819,Online,35.0
West Gear,2021-01-17,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,500,17500,7000,In-store,40.0
Kohl's,2021-01-26,West,Arizona,Phoenix,Men's Athletic Footwear,45,475,21375,8550,Online,40.0
West Gear,2021-09-25,West,Oregon,Portland,Men's Street Footwear,50,450,22500,7875,In-store,35.0
West Gear,2021-06-22,Northeast,Maryland,Baltimore,Men's Street Footwear,50,500,25000,10000,In-store,40.0
Kohl's,2021-01-26,West,Arizona,Phoenix,Women's Street Footwear,45,475,21375,7481,Online,35.0
Kohl's,2021-01-26,West,Arizona,Phoenix,Women's Apparel,45,475,21375,5344,Online,25.0
Sports Direct,2021-08-21,Northeast,Maryland,Baltimore,Men's Street Footwear,50,500,25000,10000,In-store,40.0
Kohl's,2021-08-26,West,New Mexico,Albuquerque,Women's Athletic Footwear,60,475,28500,9975,Online,35.0
Kohl's,2021-08-26,West,New Mexico,Albuquerque,Men's Apparel,70,475,33250,9975,Online,30.0
Foot Locker,2021-07-13,Northeast,Delaware,Wilmington,Women's Apparel,60,500,30000,12000,In-store,40.0
Kohl's,2021-09-27,West,New Mexico,Albuquerque,Women's Street Footwear,50,475,23750,8313,Online,35.0
Sports Direct,2021-01-07,Northeast,New Jersey,Newark,Men's Street Footwear,40,500,20000,8000,In-store,40.0
Kohl's,2021-09-27,West,New Mexico,Albuquerque,Women's Apparel,65,475,30875,7719,Online,25.0
Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Men's Apparel,55,475,26125,9144,Online,35.0
Sports Direct,2021-04-04,Northeast,Connecticut,Hartford,Men's Street Footwear,40,500,20000,8000,In-store,40.0
Sports Direct,2021-07-12,Southeast,Georgia,Atlanta,Women's Apparel,70,475,33250,8313,Online,25.0
Sports Direct,2021-09-03,Northeast,Connecticut,Hartford,Men's Street Footwear,55,500,27500,11000,In-store,40.0
Sports Direct,2021-11-13,Southeast,Georgia,Atlanta,Women's Apparel,70,475,33250,8313,Online,25.0
Sports Direct,2021-12-06,Northeast,Rhode Island,Providence,Men's Street Footwear,60,500,30000,10500,In-store,35.0
Foot Locker,2021-12-12,Southeast,Georgia,Atlanta,Women's Street Footwear,55,475,26125,9144,Online,35.0
Foot Locker,2021-12-12,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,475,26125,10450,Online,40.0
Sports Direct,2021-02-15,Northeast,Rhode Island,Providence,Men's Street Footwear,40,500,20000,6000,In-store,30.0
Sports Direct,2021-03-02,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25,475,11875,4750,Online,40.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,65,425,27625,6906,Outlet,25.0
Amazon,2021-01-13,Southeast,North Carolina,Charlotte,Men's Apparel,45,475,21375,7481,Online,35.0
Amazon,2021-07-10,Northeast,Vermont,Burlington,Women's Apparel,65,500,32500,13000,In-store,40.0
Amazon,2021-02-11,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35,475,16625,5819,Online,35.0
Foot Locker,2021-01-24,Northeast,New Hampshire,Manchester,Men's Street Footwear,55,500,27500,9625,Outlet,35.0
Amazon,2021-03-09,Midwest,Ohio,Columbus,Women's Street Footwear,20,475,9500,3800,Online,40.0
Amazon,2021-03-09,Midwest,Ohio,Columbus,Women's Apparel,30,475,14250,7125,Online,50.0
Foot Locker,2021-06-12,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,24750,9900,Outlet,40.0
Amazon,2021-05-09,Midwest,Ohio,Columbus,Women's Street Footwear,40,475,19000,7600,Online,40.0
West Gear,2021-09-25,West,Oregon,Portland,Men's Athletic Footwear,55,450,24750,8663,In-store,35.0
Foot Locker,2021-06-24,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,29700,11880,Outlet,40.0
Amazon,2021-09-09,Midwest,Ohio,Columbus,Women's Street Footwear,25,475,11875,4750,Online,40.0
West Gear,2021-11-24,West,Oregon,Portland,Women's Athletic Footwear,55,450,24750,8663,In-store,35.0
Amazon,2021-11-10,Midwest,Ohio,Columbus,Men's Apparel,80,475,38000,13300,Online,35.0
Amazon,2021-11-05,Northeast,Maine,Portland,Men's Street Footwear,55,495,27225,9529,Outlet,35.0
Amazon,2021-04-22,Southeast,Kentucky,Louisville,Men's Street Footwear,45,475,21375,8550,Online,40.0
Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,40,495,19800,6930,Online,35.0
Foot Locker,2021-02-18,Southeast,Kentucky,Louisville,Women's Street Footwear,20,475,9500,3800,Online,40.0
Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60,495,29700,10395,Online,35.0
Foot Locker,2021-04-17,South,Mississippi,Jackson,Women's Apparel,30,475,14250,7125,Online,50.0
Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Street Footwear,45,475,21375,8550,Online,40.0
Sports Direct,2021-03-08,Midwest,North Dakota,Fargo,Men's Street Footwear,30,495,14850,5198,Online,35.0
Walmart,2021-07-16,South,Mississippi,Jackson,Women's Athletic Footwear,50,475,23750,9500,Online,40.0
Sports Direct,2021-05-10,Midwest,North Dakota,Fargo,Men's Street Footwear,60,495,29700,10395,In-store,35.0
West Gear,2021-01-17,West,Oregon,Portland,Women's Apparel,45,450,20250,7088,In-store,35.0
Walmart,2021-08-17,South,Mississippi,Jackson,Women's Athletic Footwear,40,475,19000,7600,Online,40.0
Walmart,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,65,425,27625,8288,Outlet,30.0
West Gear,2021-05-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,60,495,29700,8910,In-store,30.0
Sports Direct,2021-10-18,South,Mississippi,Jackson,Women's Apparel,35,475,16625,8313,Online,50.0
West Gear,2021-03-08,Northeast,New York,Albany,Women's Athletic Footwear,40,425,17000,5100,In-store,30.0
Sports Direct,2021-12-16,South,Mississippi,Jackson,Women's Athletic Footwear,60,475,28500,11400,Online,40.0
Kohl's,2021-03-06,Northeast,New Jersey,Newark,Men's Street Footwear,35,495,17325,6064,In-store,35.0
Sports Direct,2021-12-16,South,Mississippi,Jackson,Men's Apparel,70,475,33250,11638,Online,35.0
Kohl's,2021-02-12,West,Wyoming,Cheyenne,Women's Athletic Footwear,35,425,14875,5206,In-store,35.0
West Gear,2021-06-21,South,Oklahoma,Oklahoma City,Women's Apparel,60,475,28500,11400,Online,40.0
Sports Direct,2021-05-13,Northeast,Massachusetts,Boston,Men's Street Footwear,55,495,27225,8168,In-store,30.0
West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Apparel,55,475,26125,10450,Online,40.0
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Women's Athletic Footwear,35,425,14875,5206,In-store,35.0
Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,25,475,11875,4750,Online,40.0
Foot Locker,2021-05-31,West,California,Los Angeles,Men's Street Footwear,45,475,21375,8550,Outlet,40.0
Kohl's,2021-04-11,West,Wyoming,Cheyenne,Men's Apparel,50,425,21250,6375,In-store,30.0
Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Men's Street Footwear,40,475,19000,6650,Online,35.0
Sports Direct,2021-08-19,South,Texas,Dallas,Women's Street Footwear,35,475,16625,4988,Outlet,30.0
Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45,475,21375,7481,Online,35.0
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,70,425,29750,10413,In-store,35.0
Sports Direct,2021-01-09,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,35,475,16625,5819,Online,35.0
Sports Direct,2021-10-14,South,Texas,Dallas,Men's Apparel,60,475,28500,9975,Outlet,35.0
Sports Direct,2021-09-10,Midwest,North Dakota,Fargo,Men's Street Footwear,40,475,19000,6650,In-store,35.0
Foot Locker,2021-08-24,Southeast,Virginia,Richmond,Men's Apparel,70,425,29750,11900,In-store,40.0
Foot Locker,2021-04-06,Midwest,Iowa,Des Moines,Men's Street Footwear,20,475,9500,2850,In-store,30.0
Foot Locker,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45,475,21375,11756,Outlet,55.0
Foot Locker,2021-11-24,Southeast,Virginia,Richmond,Men's Apparel,75,425,31875,12750,In-store,40.0
Foot Locker,2021-12-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65,475,30875,15438,Outlet,50.0
West Gear,2021-06-17,South,Louisiana,New Orleans,Men's Apparel,95,450,42750,19238,Online,45.0
Sports Direct,2021-04-16,Midwest,Michigan,Detroit,Men's Athletic Footwear,40,425,17000,6800,In-store,40.0
Foot Locker,2021-09-07,Midwest,Iowa,Des Moines,Men's Street Footwear,35,475,16625,4988,In-store,30.0
Foot Locker,2021-02-04,West,Idaho,Boise,Women's Apparel,35,450,15750,7088,Online,45.0
Foot Locker,2021-12-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,70,475,33250,18288,Outlet,55.0
West Gear,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,475,16625,4988,In-store,30.0
Foot Locker,2021-03-06,West,Idaho,Boise,Women's Street Footwear,30,450,13500,4725,Online,35.0
West Gear,2021-09-11,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,475,16625,6650,In-store,40.0
West Gear,2020-01-07,West,Nevada,Las Vegas,Women's Apparel,45,475,21375,4275,Outlet,20.0
West Gear,2021-06-04,West,Idaho,Boise,Men's Apparel,55,450,24750,7425,Online,30.0
West Gear,2021-07-16,Northeast,West Virginia,Charleston,Women's Apparel,65,475,30875,12350,In-store,40.0
West Gear,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,65,475,30875,10806,In-store,35.0
Sports Direct,2021-11-05,West,Idaho,Boise,Women's Athletic Footwear,60,450,27000,13500,Online,50.0
Foot Locker,2021-02-22,Northeast,West Virginia,Charleston,Men's Street Footwear,35,475,16625,6650,In-store,40.0
West Gear,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,75,475,35625,19594,In-store,55.0
Foot Locker,2021-08-23,West,Arizona,Phoenix,Women's Street Footwear,55,450,24750,8663,Online,35.0
Foot Locker,2021-10-15,Northeast,Delaware,Wilmington,Men's Street Footwear,60,475,28500,9975,In-store,35.0
Kohl's,2021-12-22,West,Arizona,Phoenix,Women's Apparel,60,450,27000,6750,Online,25.0
Kohl's,2021-01-10,Northeast,Delaware,Wilmington,Men's Street Footwear,35,475,16625,5819,In-store,35.0
West Gear,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,75,475,35625,5344,In-store,15.0
Kohl's,2021-05-27,West,New Mexico,Albuquerque,Women's Street Footwear,60,450,27000,9450,Online,35.0
Kohl's,2021-04-07,Northeast,New Jersey,Newark,Men's Street Footwear,35,475,16625,5819,In-store,35.0
West Gear,2020-03-11,West,Nevada,Las Vegas,Women's Street Footwear,60,475,28500,9975,In-store,35.0
Kohl's,2021-07-25,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,450,24750,8663,Online,35.0
Kohl's,2021-09-06,Northeast,New Jersey,Newark,Men's Street Footwear,50,475,23750,8313,In-store,35.0
West Gear,2020-03-12,West,Nevada,Las Vegas,Women's Athletic Footwear,60,475,28500,8550,In-store,30.0
Sports Direct,2021-10-17,Midwest,Michigan,Detroit,Women's Street Footwear,40,425,17000,5100,In-store,30.0
Sports Direct,2021-07-03,Northeast,Connecticut,Hartford,Women's Apparel,60,475,28500,9975,In-store,35.0
Kohl's,2021-08-26,West,New Mexico,Albuquerque,Women's Apparel,75,450,33750,8438,Online,25.0
Foot Locker,2021-02-08,Northeast,Connecticut,Hartford,Men's Street Footwear,35,475,16625,5819,In-store,35.0
Kohl's,2021-11-26,West,New Mexico,Albuquerque,Women's Street Footwear,60,450,27000,9450,Online,35.0
West Gear,2020-03-20,West,Colorado,Denver,Women's Apparel,40,475,19000,2850,In-store,15.0
Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Men's Street Footwear,30,450,13500,5400,Online,40.0
Amazon,2021-10-12,Northeast,Vermont,Burlington,Men's Street Footwear,65,475,30875,13894,In-store,45.0
West Gear,2020-04-13,West,Colorado,Denver,Women's Apparel,80,475,38000,11400,In-store,30.0
Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Men's Athletic Footwear,40,450,18000,7200,Online,40.0
Amazon,2021-06-19,Northeast,New Hampshire,Manchester,Women's Apparel,70,475,33250,11638,In-store,35.0
Foot Locker,2021-10-19,Northeast,New Hampshire,Manchester,Men's Street Footwear,70,475,33250,13300,Outlet,40.0
West Gear,2020-04-23,West,Colorado,Denver,Women's Athletic Footwear,65,475,30875,12350,In-store,40.0
Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Women's Street Footwear,40,450,18000,6300,Online,35.0
Foot Locker,2021-11-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,470,28200,14100,Outlet,50.0
Sports Direct,2021-01-13,West,New Mexico,Albuquerque,Women's Apparel,40,450,18000,4500,Online,25.0
West Gear,2020-07-27,West,Washington,Seattle,Women's Street Footwear,60,475,28500,7125,In-store,25.0
Amazon,2021-10-24,Northeast,Maine,Portland,Men's Street Footwear,40,470,18800,6580,Outlet,35.0
Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,55,450,24750,9900,Online,40.0
Foot Locker,2021-03-05,Midwest,Iowa,Des Moines,Men's Street Footwear,20,470,9400,2820,In-store,30.0
West Gear,2020-08-04,West,Washington,Seattle,Men's Apparel,90,475,42750,10688,In-store,25.0
Sports Direct,2021-08-13,Southeast,Georgia,Atlanta,Men's Apparel,65,450,29250,10238,Online,35.0
West Gear,2021-03-02,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,20,470,9400,2820,In-store,30.0
Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Women's Street Footwear,45,450,20250,7088,Online,35.0
Foot Locker,2020-12-22,Midwest,Minnesota,Minneapolis,Men's Street Footwear,55,475,26125,9144,Outlet,35.0
West Gear,2021-05-20,Northeast,Maryland,Baltimore,Men's Street Footwear,50,470,23500,9400,In-store,40.0
Sports Direct,2021-09-14,Southeast,Georgia,Atlanta,Women's Apparel,60,450,27000,6750,Online,25.0
Foot Locker,2021-05-06,Northeast,Rhode Island,Providence,Men's Street Footwear,50,470,23500,8225,In-store,35.0
Kohl's,2020-12-28,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35,475,16625,7481,Outlet,45.0
Amazon,2021-02-11,Midwest,Ohio,Columbus,Men's Apparel,45,450,20250,7088,Online,35.0
Sports Direct,2021-03-13,Northeast,Massachusetts,Boston,Men's Street Footwear,40,470,18800,5640,In-store,30.0
Kohl's,2020-12-29,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,475,21375,6413,Outlet,30.0
Kohl's,2021-03-17,West,California,Los Angeles,Men's Apparel,50,450,22500,12375,Outlet,55.0
Amazon,2021-03-09,Midwest,Ohio,Columbus,Men's Athletic Footwear,30,450,13500,4725,Online,35.0
Kohl's,2020-12-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45,475,21375,9619,Outlet,45.0
Amazon,2021-05-09,Midwest,Ohio,Columbus,Men's Apparel,50,450,22500,7875,Online,35.0
Foot Locker,2021-01-18,Midwest,Michigan,Detroit,Men's Athletic Footwear,30,425,12750,4463,In-store,35.0
Amazon,2021-09-09,Midwest,Ohio,Columbus,Women's Athletic Footwear,25,450,11250,4500,Online,40.0
Kohl's,2021-01-02,Midwest,Montana,Billings,Women's Apparel,45,475,21375,5344,Outlet,25.0
Amazon,2021-09-09,Midwest,Ohio,Columbus,Men's Apparel,35,450,15750,5513,Online,35.0
Foot Locker,2021-01-18,Midwest,Michigan,Detroit,Women's Apparel,30,425,12750,6375,In-store,50.0
Kohl's,2021-04-17,West,California,Los Angeles,Men's Apparel,50,450,22500,12375,Outlet,55.0
Kohl's,2021-02-06,Midwest,Montana,Billings,Men's Apparel,45,475,21375,12825,Outlet,60.0
Amazon,2021-10-22,Southeast,Kentucky,Louisville,Men's Street Footwear,55,450,24750,9900,Online,40.0
Foot Locker,2021-06-18,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,22500,9000,Outlet,40.0
Foot Locker,2021-07-17,Midwest,Missouri,St. Louis,Women's Street Footwear,30,425,12750,4463,In-store,35.0
Foot Locker,2021-05-16,South,Mississippi,Jackson,Men's Athletic Footwear,40,450,18000,6300,Online,35.0
Kohl's,2021-02-07,Midwest,Montana,Billings,Women's Apparel,60,475,28500,7125,Outlet,25.0
Sports Direct,2021-08-28,South,Texas,Dallas,Women's Apparel,35,450,15750,7875,Outlet,50.0
Foot Locker,2021-06-18,South,Mississippi,Jackson,Women's Athletic Footwear,45,450,20250,8100,Online,40.0
West Gear,2021-07-10,West,Utah,Salt Lake City,Women's Athletic Footwear,25,425,10625,4250,In-store,40.0
Sports Direct,2021-09-08,South,Texas,Dallas,Men's Apparel,50,450,22500,6750,Outlet,30.0
Foot Locker,2021-06-18,South,Mississippi,Jackson,Men's Apparel,60,450,27000,9450,Online,35.0
Sports Direct,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,60,450,27000,13500,Outlet,50.0
West Gear,2021-07-10,West,Utah,Salt Lake City,Men's Apparel,35,425,14875,5206,In-store,35.0
Walmart,2021-08-17,South,Mississippi,Jackson,Men's Apparel,50,450,22500,7875,Online,35.0
Sports Direct,2021-10-02,South,Texas,Dallas,Men's Apparel,55,450,24750,8663,Outlet,35.0
Sports Direct,2021-11-17,South,Mississippi,Jackson,Women's Athletic Footwear,60,450,27000,10800,Online,40.0
Foot Locker,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,450,22500,11250,Outlet,50.0
West Gear,2021-08-24,West,Oregon,Portland,Women's Athletic Footwear,70,425,29750,10413,In-store,35.0
Sports Direct,2021-01-23,South,Mississippi,Jackson,Men's Athletic Footwear,25,450,11250,3938,Online,35.0
West Gear,2020-01-02,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35,450,15750,6300,Outlet,40.0
West Gear,2021-08-24,West,Oregon,Portland,Men's Apparel,70,425,29750,11900,In-store,40.0
Sports Direct,2021-01-23,South,Mississippi,Jackson,Women's Apparel,25,450,11250,4500,Online,40.0
West Gear,2020-01-03,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,450,20250,5063,Outlet,25.0
West Gear,2020-01-04,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,45,450,20250,8100,Outlet,40.0
